,delta_time,x_bias,y_bias
165,67587586.29641579,2.335164080505358,1.5693023265426662
166,67846786.29641579,3.7447494458777006,1.6225421103377518
167,68105986.29641579,4.59542615603329,1.6261276920141363
168,68365186.29641579,4.093093772952517,1.8414659466068652
169,68624386.29641579,4.668283849004397,1.958945420077132
170,68883586.29641579,4.816287077219467,1.6955467218598106
171,69142786.29641579,4.538684833709501,1.2652725457902405
172,69401986.29641579,5.277566201409753,1.8801164423653893
173,69661186.29641579,4.958514526177686,2.2989023339325776
174,69920386.29641579,5.633301947400205,3.004463513853971
175,70179586.29641579,5.381723084017346,3.295307285166469
176,70438786.29641579,4.704508783315229,3.4709480780895126
177,70697986.29641579,3.7357451021891515,3.5513255516012796
178,70957186.29641579,3.4319812993020964,3.458983023747175
179,71216386.29641579,2.1480039653528653,3.20773101965201
180,71475586.29641579,5.086388787968819,4.763394947231158
181,71734786.29641579,5.95809314877986,5.360083455178824
182,71993986.29641579,6.358505634522225,4.216455900421389
183,72253186.29641579,7.394090815193631,4.591451307642241
184,72512386.29641579,6.964089990944788,4.714875972291878
185,72771586.29641579,6.952505202771361,4.45631975485203
186,73030786.29641579,7.778923674016429,4.452218760908259
187,73289986.29641579,6.7745279118691455,3.412684441077831
188,73549186.29641579,5.323594647745117,3.7782014480539488
189,73808386.29641579,3.4112919711563303,3.4044263232965255
190,74067586.29641579,4.55889554332771,3.3895319404082596
191,74326786.29641579,5.04053278097602,3.2188808019936923
192,74585986.29641579,3.8361174149318993,3.296165736568161
193,74845186.29641579,-0.9841508595432172,3.552628025738506
194,75104386.29641579,-3.3524058385662405,3.342326586496977
195,75363586.29641579,-4.728274701613599,3.328695104905589
196,75622786.29641579,-4.4499962344304365,3.652839171334827
197,75881986.29641579,-2.3142339918251467,3.4714581852105733
198,76141186.29641579,-0.8169032071452057,3.891206450863119
199,76400386.29641579,-0.7422020991341627,3.089888528706772
200,76659586.29641579,0.69838361051848,4.453055908434436
201,76918786.29641579,2.0511500020066773,4.3887589481926215
202,77177986.29641579,1.3815141237090076,4.287299671329638
203,77437186.29641579,1.9193979093337736,4.287148928843513
204,77696386.29641579,1.9420669251416562,3.5552185624937276
205,77955586.29641579,2.0512323554606358,4.180821826890739
206,78214786.29641579,1.4939853588968606,3.3512127181650793
207,78473986.29641579,1.1832872617747152,3.7250301698802772
208,78733186.29641579,1.4359606998858596,3.8718811820866477
209,78992386.29641579,0.4703875540116734,3.1260084815928044
210,79251586.29641579,-1.9246373108330237,2.9418613846281283
211,79510786.29641579,-2.923627274836375,2.6030699980136682
212,79769986.29641579,-3.648690761457228,2.6037979741094777
213,80029186.29641579,-4.312851608183837,2.6147948882537606
214,80288386.29641579,-3.33440292809809,0.6989828052139556
215,80547586.29641579,-3.3913763789383897,-0.4578415605561592
216,80806786.29641579,-3.08542886043529,0.451613546728583
217,81065986.29641579,-4.138507022434173,0.6846620233528333
218,81325186.29641579,-4.458353137467817,0.9027106792625939
219,81584386.29641579,-4.507856946053196,0.4951603700793483
220,81843586.29641579,-3.9041526849098953,0.29606897239195373
221,82102786.29641579,-3.601638353294449,-0.07622368803229511
222,82361986.29641579,-1.7589421862544259,-0.5922452672300843
223,82621186.29641579,1.3205141368148996,-0.7230249817578462
224,82880386.29641579,-0.4969720220423638,-1.4903805505530903
225,83139586.29641579,0.7914355851224713,-0.8422574822295097
