delta_time,x_bias,y_bias,total_sigma,rgt_corr_sigma,xy_corr_sigma
31879942.45382667,-0.7953737014218364,-0.7872838021330417,0.04134359746911775,0.04177482136080413,0.041178490823715164
32010047.71003349,-1.049170859618419,-1.026576239642574,0.04364695606153983,0.04378419886742598,0.04281650763667376
32140185.761740245,-1.7258026381283578,-1.2814436933609772,0.042995584746781876,0.04334756346143734,0.04162617614786231
32270300.816081867,-1.8077298866867715,-1.4028162636658723,0.04373200174042167,0.04375667930255118,0.04175320525831967
32403252.277418025,-1.9123818992766162,-1.4692628205871836,0.04380288214044434,0.04384487264057298,0.04162630103972424
32530533.248979658,-2.0185463917350623,-1.7910369577299263,0.04637785350897285,0.046381518473750334,0.043451304209690046
32663507.098214053,-1.5376674473194814,-1.808255385950796,0.048516522383613835,0.04855368853586901,0.04595678183445283
32796417.26027682,-1.3913276632777496,-1.4348812926168457,0.04757422544082334,0.04761334250701927,0.04589298978624441
32918068.246462274,-1.541438431692025,-1.4118632698838336,0.04779874630491424,0.04796451406367011,0.046244075271813574
33048199.01437769,-1.308021883044142,-1.4149718497913382,0.04859811374061452,0.04871055090660013,0.047102550162307605
33175481.932424553,-0.9567956978665813,-1.0704388333521135,0.04872274312533749,0.04874791726003001,0.04784459051213848
33305596.377724454,-0.7050058505284896,-0.7661131664357571,0.05086936542587666,0.050876014840531926,0.05042431753719418
33435731.429070204,-0.49977954142761116,-0.15764998501736432,0.0455800037557166,0.04570264799740037,0.045647479336576084
33571487.857436635,-0.8865898954546935,-0.3405413394039015,0.040799183365950634,0.04083947471565102,0.04061558907524176
33695984.27303968,-1.132034256400771,-0.8047937660287466,0.03886563479077462,0.03888606826460621,0.038118059786556406
33828922.17530966,-1.0979623888429373,-1.3336458142826275,0.04186066674895805,0.04199432392543353,0.04038547671052118
33953383.85843547,-1.3305575989565246,-1.9598468872202448,0.04503723686165813,0.04521190842336128,0.042030029628657394
34086347.05573782,-1.3386069284668807,-3.1756719428526496,0.05495298761500988,0.05495771808708732,0.04817841704457002
34216453.62845142,-1.3131312942091222,-4.376603474872283,0.0625668358755801,0.06259476066989181,0.05094936456868
34343741.876119316,-1.4605482055871053,-4.526664360498908,0.06109673286693443,0.061321335295390626,0.048474862232546975
34473879.63083117,-2.1100717544685668,-4.512247738185278,0.061339843968616685,0.06136637827315036,0.048337181706286994
34601155.87721313,-2.461834925938541,-4.449709607703564,0.06087194298337573,0.060942629502460446,0.047971713771972485
34731275.576639995,-2.6658757491722764,-4.390738486672192,0.05936495670124626,0.05937058255903083,0.046281090293094525
34861400.17847599,-2.65116003052711,-4.423209455628339,0.05893770932596782,0.05906153996299253,0.04576122764976318
34988684.255808264,-2.714817683151499,-4.269385382617905,0.060394206433529225,0.06107321881354723,0.04919573719635402
35121642.79181601,-2.0022789989454486,-3.9261025520411343,0.05902446964965011,0.059316247972060455,0.04936298626358861
35251737.06767616,-1.6395313276130943,-3.402400244884169,0.05087364198817065,0.050950838818979466,0.042270709737905796
35381879.66238088,-1.739035334388935,-3.1062805051848255,0.04778403387109967,0.0478161866208343,0.04010626673095087
35511990.85370925,-0.6125536766346779,-2.8022499030924997,0.05184475756584969,0.05219329906192793,0.04681457619462919
35642120.62562692,0.008410501100455848,-2.742875378761892,0.05355547041503006,0.05355807216687373,0.04852676093830941
35766557.57835312,0.7381256280328584,-3.0018917550095683,0.05417155496616463,0.054175921153952505,0.04797749436792945
35899526.727564424,1.0249510797499082,-3.773410670480264,0.05670042638861164,0.05762900200806668,0.048094906236105094
36026811.33966024,0.7541185345200856,-4.500091872611844,0.057630333858686475,0.057697445709746026,0.04384901604957925
36156916.70227711,0.1398110390831648,-4.9259139871953,0.062297960796238463,0.062395795701686636,0.04722820146836528
36287047.942175195,-0.45032540330630866,-5.279466439647378,0.06745732896718237,0.06758075446512578,0.051683317214200004
36417183.44599869,-0.1270197031729196,-5.414801629457009,0.06765781517203454,0.06766372724526695,0.05076469500370754
36547298.065871954,2.4095145781624128,-5.266790682600878,0.06798562943607105,0.06803458668260705,0.04913468854767731
36677422.3603724,2.8210765856372837,-5.348530262442236,0.06743264801696838,0.06749557182963781,0.047229661958900535
36807518.39821713,1.4631554035326158,-5.427781926921424,0.06468651017434797,0.06475085065720557,0.046074960980426675
36937682.21898054,1.2937057706409636,-5.407468869203876,0.06637449615474192,0.06637858275144792,0.04857132130484749
37067757.77142438,1.1369129824011572,-5.375421467774955,0.06726766429215271,0.06733320718324037,0.05021088028947761
37195062.85132904,1.2121761195898384,-5.302096475388299,0.06751750708712528,0.06758011041560817,0.051032595134255856
37325160.05918047,1.5641517491276362,-5.181026724787914,0.07458575763428664,0.07460310812241577,0.06072130363869024
37452487.794795,1.879458430885313,-5.082467450432002,0.07242737862211951,0.07301651867783326,0.05898850108336813
37582578.50719692,1.3515314983784188,-4.80038363436573,0.06418955777511155,0.06419501206525045,0.049975240307349844
37712722.01058303,1.3053776296351849,-4.872032326379248,0.06395192537821216,0.06399582902396327,0.049340623357294916
37842817.72903274,0.9727206815203007,-4.945386457708376,0.06389027529945751,0.06399958572121602,0.04840029176490438
37972958.380753875,0.5854387274098034,-5.2978804107028825,0.06801595667235105,0.06833643569687523,0.05172758047922167
38103057.13519283,1.0055239876960007,-5.415878659897599,0.07028441621948397,0.07065999844192772,0.05438229668593235
38233195.09258568,1.6889870886438867,-5.516662391568672,0.07364715636181501,0.07384777012434941,0.05740277838374569
38363310.73553506,2.029187875874567,-5.564420145971132,0.07370710869713923,0.07389799050296846,0.05694898430330574
38493421.77599371,1.8615936985611192,-4.847937103896287,0.06834144549990068,0.06859031068266055,0.05251105355560662
38620706.20793839,1.8527874187542173,-4.5887446716842275,0.06120268634286768,0.06140994038308829,0.04688386508462196
38750854.286802754,1.98195381691916,-4.033185149575099,0.05709516189410483,0.057344209516036755,0.04582793546293958
38878111.160242945,1.4583421915308412,-3.2856349953872304,0.053231524938224674,0.053456813443292235,0.045553365309471815
39008227.092944235,0.11054190502982673,-3.6089126610971176,0.05188263109347189,0.05189236131049804,0.042562447730248816
39138351.34252974,-0.6833704742042385,-4.632322002307295,0.059689069874375444,0.06058542053510079,0.04708946481739644
39268485.76608166,-0.11119622792044404,-3.5844045937592885,0.05423473364906167,0.054256296746458654,0.04552290064810854
39398581.00554729,-0.08877982509557572,-2.4804606230199204,0.05093764628317968,0.051047560252313426,0.046767135297787435
39528729.770416796,-0.40698282360128246,-2.236889426802192,0.0503464819351307,0.05071148010409141,0.04725786197542969
39658820.2575257,-0.29205486808969494,-2.158890428156069,0.047328660076124775,0.04752747504995322,0.04408634046782394
39789006.91353437,-0.8825750524881099,-2.43290385622452,0.05213356954605592,0.05291478246806208,0.048933191243555337
39919046.0663576,-3.0003231835993205,-1.9279817097225993,0.0522265237228725,0.05225784927614433,0.04865631763772069
40046399.1366489,-2.5205832833507187,-0.8155868461588032,0.04606184728528635,0.04612217061094043,0.04468896382503574
40173718.914902374,-1.0299828642873095,-1.1096919979685045,0.04193068664444931,0.041990477024904924,0.04084265078207741
40303818.906445056,-1.1339059125289492,-2.15589146049668,0.0452104340004499,0.04526705824892344,0.04151760245113099
40433879.79269108,-2.1142836364906383,-2.3298975306358103,0.04901323278619126,0.04901668688516727,0.044596447702711
40563985.277023435,-2.4930699131396,-1.921490135917849,0.0505813180093268,0.05099773427239479,0.047716359125891714
40694117.95704724,-1.5857918250119563,-0.9496771171886121,0.0494205396610413,0.04989551222658162,0.0489617908579376
40824306.120369986,-0.5823175157204028,-0.5283993361610824,0.04847056062950308,0.04854320893656316,0.048306535351704843
40954356.788791046,0.25409494914789144,-0.8375867201255902,0.0458708903889946,0.04610901163583352,0.04556997708534737
41084525.847143546,0.5639332314993656,-1.390618917228934,0.046629314080371846,0.04674002138056008,0.04522697091732428
41214608.95553534,0.7796629687103349,-2.0573540291148658,0.046794021471838566,0.04680009668507951,0.04346362739980188
41341956.46357947,0.6527587652330639,-2.212250509189824,0.04679434747219863,0.046826515512042755,0.043020247287920935
41472007.277869835,0.5549788861359339,-2.0106083801846437,0.04538291372382246,0.04539832817053678,0.04217669882263747
41599352.404935434,0.361596634862885,-1.4939790016943726,0.044194991184556755,0.04443779669240856,0.04265551838280656
41729417.52081303,-0.4943483886128924,-0.7928696739186039,0.041566047514508084,0.041894633120919796,0.0413552297569498
41859601.01374149,-1.4287565625540046,-0.33098785354200166,0.04105157860848095,0.041166343059477285,0.04073301491921888
41989668.88539156,-2.3451636538174037,-0.5646989481248428,0.0445547825810746,0.04464518341621597,0.04354670802412657
42119828.401199,-2.8184619514807276,-1.9155209082741225,0.04930150300157926,0.04930925714529864,0.045665844465669785
42249908.214105435,-3.387824958614785,-3.0312521959446754,0.05109692720075517,0.051330148158887555,0.043377196510095445
42380089.26238099,-3.239836996575856,-3.1119448565975145,0.05249453007183032,0.052518895834679225,0.04454644052759883
42510132.946789205,-1.5822575359902662,-2.787718140593207,0.05070891698392398,0.050825334071231895,0.045125050267181666
42640327.436118856,-0.07388538425826008,-1.9872161308140013,0.045556816597904524,0.04557654850768679,0.04254305340829736
42767560.74716038,-0.575960517887754,-1.1622859033394592,0.04195614134994282,0.04224592259740789,0.041115476879197733
42897726.42956093,-2.166697537930807,-1.1212488536316194,0.04154236991568502,0.04161620952442276,0.039840913065725576
43024968.58437483,-2.502306685189622,-2.1559597007404245,0.050106724849349395,0.050170509617407696,0.04611749486687455
43155141.54629779,-2.1326954703813126,-2.286486839890814,0.05113664005087378,0.05170460504953813,0.04761097578451694
43285195.12158804,-0.2635711562698838,-1.6440890355526625,0.05329988598464294,0.05347576480498558,0.051745987269762796
43412570.95735338,0.5370304711960903,-0.37656742960446965,0.0512228647997846,0.05150232242237342,0.051359901708711145
43545432.911697164,-0.4963347317697906,-0.1147228346189105,0.04251316971390333,0.04304872069506671,0.042999097152792744
43675615.82527845,-0.8454708137146169,-0.6370578492782057,0.04108552648979813,0.04109482224315489,0.040652611754913734
43805672.1217926,-0.24128196758828593,-1.5564206234527909,0.04543085134570652,0.04558327987340941,0.04373795686619946
43935852.21906926,-0.8147661428736275,-1.7044198369581645,0.044361281755749035,0.044367606344986384,0.0420226566106616
44065923.58384013,-1.244876743156843,-1.3203715397596996,0.04692728017326741,0.0470027783247723,0.04554194290268595
44193249.3726826,0.6864068099001494,-0.6425082103852963,0.046902423514410756,0.04696012862326546,0.046568065188059185
44323336.458360195,1.3152060847225215,-1.2982566709079624,0.04484186124774091,0.044870132679372336,0.043201432712402246
44450679.7763428,0.26560719102267444,-2.0592585498076166,0.049583131951186965,0.049627416673003764,0.046589072333435136
44580746.85322896,-0.7210255605321776,-2.388230062039626,0.051345290354703095,0.05151176479814399,0.04756434371410384
44710918.606742255,-1.7625886213661532,-2.376059408701829,0.048075454898369376,0.04811096877684573,0.043593314046879834
44840952.03319234,-1.7079566957881982,-2.160162019322096,0.04780826580879366,0.04815386333100324,0.044403030799315325
44973972.67936796,-1.6477024089883736,-2.2075435860459636,0.04825992542456965,0.04830306665333771,0.044422418709241365
45101223.46165608,-2.14726278534731,-2.4700360052123007,0.046128668531298336,0.04614467305174055,0.04081385497603633
45231391.909011334,-2.1728553278477514,-2.548622487447122,0.04821897947164484,0.04823894160996754,0.042845092410898775
45361448.13309434,-2.1965657703545336,-2.502845513397811,0.04987308400512693,0.05031707409070263,0.04535533259960215
45491644.51607691,-2.253683561436263,-2.425139348568762,0.0480903840686524,0.0481032908312428,0.04312434176033558
45618876.47897754,-2.6008047537312446,-2.491802787186101,0.04665836873695052,0.046682776153068886,0.041000416477195795
45749039.95193197,-2.6922522386143743,-2.4069422121602906,0.04617908656962603,0.04624133930510052,0.040758018473811934
45879096.64430019,-2.4603134237637647,-2.3466604626524292,0.047347039715078074,0.04738687021544398,0.042453732481221404
46003615.68126091,-2.2597877051608775,-2.224745094546739,0.05205335203864715,0.052086393843060456,0.04814748729367758
46136540.51319909,-1.7588954616869403,-2.1190470282859724,0.05455027920842702,0.054804655145449875,0.05163419299157867
46266677.70637998,-2.1202087467090016,-2.276217986223936,0.0519868644583253,0.05200403549316218,0.047985779311203285
46396729.95008616,-2.551903880579571,-2.2563729812072104,0.04787364541084693,0.04787839811419446,0.043260378521678695
46526931.82005014,-2.2448508006467165,-2.2526322954521545,0.04774873543039743,0.04778118084285164,0.04338562323021582
46656990.193744056,-1.5964893493912258,-2.3860761908038257,0.05140510298350662,0.05180607328094847,0.04770502045975516
46727720.37394586,-1.5324797833596546,-2.2795897908814955,0.051015343383898806,0.05124460131372562,0.047409223948825366
48011932.95562826,-2.7348651365987595,0.24710801597788937,0.07530187048827403,0.0754836978587745,0.07473281600156463
48082703.19423404,-2.5081539294755673,-0.4646881289783469,0.0802550026366842,0.08035488883332996,0.07968592160700959
48212754.51509561,-3.4221964417779205,-3.430682473041958,0.08898717567739026,0.08922489351011745,0.08358948727578372
48342930.748709604,-4.0285703704276505,-4.588367890550792,0.09020126595068935,0.09081227138263388,0.08105128177709704
48470198.43238379,-3.9695127683790705,-4.6932982084971995,0.09022335064671558,0.09032994408247154,0.08011905034530256
48600342.03343227,-4.301561775012546,-4.951056099953121,0.09135767734940259,0.09144171361900667,0.08005025307114935
48727594.93682472,-4.6367305973593105,-5.123007495574059,0.09516667530134007,0.09591489178340844,0.08414295008323903
48857740.4750019,-4.019210019737388,-5.050154571246404,0.0931365195622993,0.09315814052908414,0.081748386135989
48987848.051185936,-3.678941658646398,-5.417737692554601,0.09642726396108013,0.09812818827332483,0.08594326183706656
49117996.843226776,-3.8051138845496366,-5.724133136218802,0.10213491548842632,0.10295649286487008,0.08991008844478242
49248063.04964256,-0.8768705292358079,-3.662860357085629,0.07986398480562978,0.0799199296280682,0.07283660922111145
49378229.84357752,0.01283832270891674,-1.484510475588736,0.06369146793632603,0.06495266543383724,0.06377611523623404
49508319.44300665,-2.955468036045661,-0.6201596461351057,0.053873271725614444,0.05446648055381686,0.053095377771505456
49638480.58098009,-3.106745318430137,-0.4706653083278703,0.044968438976047916,0.04525680332266941,0.04355948022605083
49768558.43883079,-3.378939000569561,-0.4039113160916418,0.04331347826242506,0.04333909708994636,0.04129506886784738
49895877.73841568,-3.653542229869837,-0.30892435685759245,0.043393174556487335,0.04346393267152643,0.04112636301787402
50025980.43020682,-3.6953427417662215,-0.2410787826831216,0.043284314838965186,0.04328642207150858,0.04090453028394664
50153304.664129056,-3.513604247003423,-0.09424923756929053,0.045299744703427486,0.04593671100711958,0.04393085276622183
50283385.36357778,-3.402349741951919,-0.058399064868672045,0.04811756639910496,0.0485692527797999,0.046793649472839274
50413528.30330573,-3.621630774035865,-0.10203196794043035,0.048145476252228425,0.0482857587203598,0.04626178868323195
50543620.15137478,-3.7842164656168844,-0.19445016954691383,0.046546437080179984,0.04702573430153469,0.04474115116364278
50673781.622996725,-3.974533522522587,-0.19916930560071774,0.046025971568508066,0.04607391822188893,0.04349050993937888
50803839.91825841,-3.6436818201568264,-0.28407564525548057,0.044870575663419565,0.045146322565044444,0.04292226797871088
50934028.33340701,-2.23432466479402,-0.048336721222544544,0.04512850897864015,0.04559395655497139,0.04464939320979206
51064096.43344555,-3.8071142354415572,0.22567983406873282,0.04429851208700614,0.044326340443272376,0.04172493916477996
51194239.438744776,-4.651017863520757,0.1390203555737863,0.044586653206132046,0.044595793640034284,0.04083245551456068
51321499.402447,-4.447769121769488,0.04947046369316852,0.04519967145925334,0.04561444552788744,0.042296780877349255
51448913.32919882,-4.32826584083944,0.08468919644571073,0.044938202840929385,0.045598724486714495,0.042456587965298075
51578928.92850208,-3.7215535063127625,0.09978229834908846,0.04721456534639171,0.04817948858717209,0.04600070748919962
51709072.22582845,-3.652183271077552,-0.03929486771298732,0.04810979523710637,0.048130872759473954,0.04604978995509277
51839194.28856857,-3.882950993753023,-0.13757736233271137,0.04414392135744688,0.044408652971086635,0.0418446818374895
51969323.81393929,-4.107144490843244,0.018664734618255838,0.04247942063139723,0.04263386605584895,0.0396188254172667
52099414.87191294,-3.555321849267924,0.25477803665124826,0.042467096882942736,0.04262678024717594,0.04029847303557838
52229542.55349305,-2.3837026475561607,0.49824482783788004,0.04028993114994894,0.04031347825319198,0.03899225707223172
52359634.442451864,-1.1022960312199515,0.7898021000917631,0.042698329957318176,0.04272345147910754,0.041973840886273546
52489768.756913334,0.1028009440212645,0.8851101498245891,0.04290279770272728,0.04291890154784217,0.042298110436896484
52619883.82862398,0.6319893881425971,0.6430240831925836,0.04178361916187728,0.0417911425845912,0.04140343434955174
52747177.3669204,0.5241398338070814,-0.0002947806253907738,0.0418296271073759,0.04220571252761991,0.04215782480955373
52874497.577740654,0.6172419137827686,-0.09768484377029525,0.04617924399235693,0.04640983858389024,0.04634000722544004
53004666.31364167,1.0772567409657512,-0.8306281337445522,0.04769878983581307,0.048002934155380136,0.04729164162359198
53134698.980202936,0.40496289136941527,-1.8111350275350357,0.04548074233111206,0.04552781076076233,0.042949396858280274
53264843.14949158,-0.9007495473651641,-2.4253747961199146,0.049437146375348566,0.049440283631899444,0.045184828486942434
53394937.21522058,-1.5366143047239778,-2.6740561741857127,0.052907967433681785,0.05304429025708212,0.048038926435641
53525083.18901661,-1.017692489892063,-2.536931863025499,0.048672515805854945,0.04871112624049691,0.04393925377664318
53655189.63561395,0.6084210683416564,-1.7669640683471277,0.041725511538426414,0.041800611698798305,0.03906326369451844
53785324.3907946,1.6903906977675487,-1.0703023903222522,0.03920985407496953,0.0392366055998998,0.037586237967878314
53915426.894126,1.8636548171020515,-0.7641914204519032,0.045054961442080835,0.04509853419671697,0.04401259166302705
54048320.30947919,1.719898742264807,-1.0905965952810932,0.046036326209614814,0.046521361459105924,0.04508326954659692
54172847.26073153,1.813836999510262,-0.9625312156110661,0.043889794243939996,0.04498405083383843,0.043654588748990045
54300160.945671126,0.8819199933647309,-2.387148031509923,0.05282794678871063,0.052978306795979486,0.049000747719669356
54430238.68293756,-0.07152551142325196,-2.4231184072418355,0.052901459639285955,0.05290866089999178,0.04900644834669968
54566044.23072329,0.31076576153447255,-0.7630970263701757,0.042755678697702394,0.042757945442194675,0.042264070840279555
54690483.59221201,0.2099957241774883,-0.7653451349836217,0.039977062475228184,0.040000124178731035,0.039484380422875734
54820649.91776611,-0.2672593236788455,-1.2191979363443128,0.04514398643004834,0.0454343432943211,0.04431771529194511
54950723.21631629,-0.45851125273541754,-1.9106159867325079,0.04828754152163256,0.04858561696600523,0.045971266654707514
55080865.41105093,-0.19988873050307304,-2.0512803703047875,0.04742108170821668,0.04743410114617712,0.044329873415653885
55213813.98204257,-0.15244013327963665,-1.654914279218236,0.044392612818225215,0.04440934410733081,0.042269772005037745
55338229.97232255,0.5750767273475562,-1.424880400272005,0.04288900672872682,0.04293289276466855,0.0412005735569376
55468394.36800589,1.1923428825821336,-1.2348796326609748,0.0455948964770731,0.045677415627616715,0.044225357429995484
55598517.280803844,1.3828334414124173,-1.0207694621474412,0.04442215764725816,0.044454175803005855,0.0432672598137096
55725799.21504283,0.9883769551997065,-1.1292485143934983,0.041089816998314654,0.0411792785272327,0.039877039561359684
55855927.946040004,1.2623853844472093,-1.3084083400875326,0.0393679845510195,0.03992922966676458,0.038054798950059
55986045.70802155,1.201736449090565,-1.146221436615887,0.04166338342439473,0.04170813110538516,0.040301568550537126
56113337.52413753,1.0768276184763286,-0.7865091435921452,0.04081079524375348,0.04088114477478854,0.040113525366057314
56246286.083039954,1.619540125605261,-0.5338582464420646,0.038163305157409975,0.0381737084069074,0.03736542235327716
56376405.026865855,1.835898445577899,-0.024531171718552604,0.03774965176460011,0.037764531146100025,0.0371021122497662
56506533.70460731,1.7103568952975015,0.327725711830492,0.041790274871308,0.04222866925276271,0.04165797515904685
56636632.294437,1.4806219318355476,0.46359022353459467,0.0435368755649888,0.043541214691039276,0.043032781498547994
56766775.715313375,1.4856127722658805,0.5720378787089071,0.04050522039168526,0.04051586384343972,0.03987819482930438
56894071.928401425,1.6317988416231617,0.8582773561589899,0.03816708268905391,0.03816931746694598,0.037057429558544436
57024179.88600613,1.7765868365360957,0.9906182399353444,0.03696853124499295,0.03697696769842031,0.03551803001223235
57151483.23060711,1.4738827300865323,0.9892132636880674,0.03821645127561762,0.03822695441031263,0.03699485056658176
57281588.48308197,1.7648247014533498,1.2928411026922229,0.04083601791693572,0.04088206367088062,0.03900053327064231
57411707.35004828,2.011581204542059,1.4080659948983365,0.03949763542140702,0.039540695249900865,0.0371589441337234
57541835.38005192,2.1030883138952623,1.3932738501678181,0.0380483056640131,0.03821781674980109,0.03571234647695837
57671950.93801583,1.3281166527485277,1.1949042491843385,0.03889079126565628,0.03889279253227045,0.037356563043332944
57802075.66664994,0.9947440427674898,1.221915185703271,0.041984561445350066,0.04205272755795303,0.04069752117214497
57932171.51397836,1.1331725181725665,0.3542398473681128,0.04026809928598351,0.04051274081936006,0.04019234360711086
58065125.25501189,1.0874583950917813,0.4196711288085783,0.037544495076122696,0.037546471954060336,0.03717838924418434
58192410.61320524,0.48942380026525467,1.2397426219291638,0.03648480727405017,0.03653152775405073,0.03505550249073875
58319722.206375025,0.12716394437471257,1.2088988116661714,0.03663777659534986,0.03670186050273062,0.03532703393146774
58449836.086737655,-0.15918892451341354,1.2550513214876087,0.036232804897635085,0.036341991779145065,0.03482502472172722
58577136.10680424,-0.3708640124142452,1.5444746120460635,0.038611342495150754,0.03861334771204691,0.036394525086218044
58707247.71020435,-0.8272832104482991,1.5714163786697695,0.039538594768631266,0.039747543833058056,0.03738671476259564
58837377.94331716,-0.9250342811183544,1.4689128668330595,0.04165246327345388,0.04171963146678301,0.039712308607604864
58967468.36442036,-0.9921867382253667,1.5024036354183994,0.044818163970294075,0.044925450584848196,0.04295613421332616
59097622.27046184,-0.9486793033372025,1.7074925520785984,0.04542992306315164,0.04644102292215163,0.04404552038650536
59227714.023586735,-0.8932968839758204,1.252866653234192,0.0391012519067735,0.03912065953933926,0.0375195898742207
59357886.35068405,-1.350720693024131,0.9819186141494989,0.037306377437679304,0.03731426492581539,0.035991737568961055
